,Stock,Bond,Commodity
2024-01-19 00:00:00,,,
2024-01-26 00:00:00,,,
2024-02-02 00:00:00,,,
2024-02-09 00:00:00,0.9414102657079051,0.8050015163426716,-0.834810641016296
2024-02-16 00:00:00,1.0000202328101895,0.7001532529309478,-0.9889223067181284
2024-02-23 00:00:00,0.8087693452828435,0.7163740768846605,-1.4957553264045869
2024-03-01 00:00:00,0.9510961717213458,0.6133823295703257,-1.417283256601972
2024-03-08 00:00:00,0.8484791738834669,0.8584164022302311,-1.3864266557570801
2024-03-15 00:00:00,1.3043255293517002,0.8785497942808725,-0.5722015051632617
2024-03-22 00:00:00,1.087213308198992,0.851185465664786,0.23664471538173346
2024-03-29 00:00:00,1.0900427835120272,0.8684230613023347,0.6194991922797612
2024-04-05 00:00:00,1.0375281169446855,0.8985764517440222,1.1479036232308062
2024-04-12 00:00:00,0.3562563917945343,1.0214048631445845,0.4052723933634385
2024-04-19 00:00:00,0.5300596515495187,0.8349199585783654,0.026639671799243436
2024-04-26 00:00:00,0.324044311002585,0.9746767326546271,-0.8008461342464412
2024-05-03 00:00:00,0.2344693947718115,0.9481261203818274,-1.0849275845013184
2024-05-10 00:00:00,0.516954038621759,1.2411944825629726,-0.998197943535564
2024-05-17 00:00:00,0.5868290388019728,1.541580091775085,-0.4133276965703231
2024-05-24 00:00:00,0.5665915539252044,1.3230600615346308,-0.1637055536405179
2024-05-31 00:00:00,0.6204964814559142,1.2289997576926754,0.20838041929346213
2024-06-07 00:00:00,0.517918360775683,1.1870589116651737,0.6830717807140235
2024-06-14 00:00:00,0.44281592876979703,1.0936706439301005,-0.02920661448688643
2024-06-21 00:00:00,0.8161638169450097,1.3580587747517283,0.40063795441442107
2024-06-28 00:00:00,0.886253301505883,1.3263812523519205,0.31529979186197177
2024-07-05 00:00:00,0.8104562458849857,1.2681687139047069,0.353266244078776
2024-07-12 00:00:00,1.089251771966717,1.583118687447861,0.7220916614313081
2024-07-19 00:00:00,1.1411775092801753,1.7216829124750885,1.0237456777239256
2024-07-26 00:00:00,1.0807134711225284,1.9269367179943566,1.368477186818702
2024-08-02 00:00:00,1.2871093743537847,1.8156138538411237,0.978107605548399
2024-08-09 00:00:00,0.9381799706076179,1.4256840829201767,0.3751395596911183
2024-08-16 00:00:00,0.6179893404245623,1.4070078988114267,0.04976812233992235
2024-08-23 00:00:00,0.6809966920072918,1.3751849624701071,-0.304017745960827
2024-08-30 00:00:00,0.6018508231823384,1.4539101715449922,0.03321489176610297
2024-09-06 00:00:00,0.6286304148601722,1.725739280992622,0.500105957836296
2024-09-13 00:00:00,0.4502214832416254,1.7324825766475354,0.7805514537770826
2024-09-20 00:00:00,0.4924598717685128,1.501545531615722,0.522632460605278
2024-09-27 00:00:00,0.7581815946892452,1.4058327286825827,0.5591928246398682
2024-10-04 00:00:00,0.9179714925630174,1.2881889127903836,0.7142747046566925
2024-10-11 00:00:00,1.2061206639060658,1.1125492433395712,0.23541722080483873
2024-10-18 00:00:00,1.160513815791846,1.2781743095435112,1.1713843907636976
2024-10-25 00:00:00,0.8894684288814452,1.1254251061391904,1.346992884098678
2024-11-01 00:00:00,0.7978202778603023,1.2860259942240742,1.2429676648904988
2024-11-08 00:00:00,0.9899832751852433,1.3930015835585927,1.186371479712736
2024-11-15 00:00:00,1.1318093298840506,1.0130153515420597,-0.28811772040098443
2024-11-22 00:00:00,1.1426606088761961,1.318522136037655,-0.5456851646532086
2024-11-29 00:00:00,1.2292993799473895,0.9846783687673543,-0.7247718555746595
2024-12-06 00:00:00,0.8420597942605403,0.9088702226926126,-0.8364034014448648
2024-12-13 00:00:00,0.8128310432595808,1.3259969472675528,-0.45868104268067766
2024-12-20 00:00:00,1.320461970508308,0.8829472801088858,-0.41985246830762
2024-12-27 00:00:00,0.9989907618996858,0.9468939576127445,-0.40449271462876896
2025-01-03 00:00:00,1.1435618819543798,0.9080942544842034,-0.20522645758076194
2025-01-10 00:00:00,0.9927682343872606,0.918038502513847,0.2233820817459375
2025-01-17 00:00:00,0.6086429169400734,1.2714969870971387,0.5739446360464102
2025-01-24 00:00:00,0.7284264636912621,1.3222787146269899,0.1399466028981175
2025-01-31 00:00:00,0.52271503926309,1.348124862694689,0.6280833219283397
2025-02-07 00:00:00,0.49008608414649574,1.3044504397464267,0.7174407218698533
